Year,Car,Sale Type,Fuel Type,Transmission,Unit Price (USD),Units Sold,Revenue (USD),Budget
05-07-2022,Car3,Pre Book,Diesel,Automatic,51658.45,1,51658.45,36160.915
05-07-2022,Car3,Direct Sale,Electric,Automatic,51001.39,1,51001.39,36210.9869
05-07-2022,Car1,Pre Book,Electric,Automatic,55029.41,5,275147.05,39070.8811
05-07-2022,Car1,Third Party,Petrol,Automatic,25713.44,2,51426.88,15428.064
05-07-2022,Car2,Third Party,Petrol,Automatic,41238.77,1,41238.77,25980.4251
05-07-2022,Car3,Third Party,Petrol,Automatic,50963.94,1,50963.94,34655.4792
05-07-2022,Car1,Pre Book,Petrol,Manual,66003.45,1,66003.45,47522.484
06-07-2022,Car2,Pre Book,Diesel,Manual,67355.29,2,134710.58,43107.3856
06-07-2022,Car3,Direct Sale,Diesel,Automatic,23816.79,3,71450.37,15957.2493
06-07-2022,Car1,Direct Sale,Diesel,Manual,59978.93,2,119957.86,44384.4082
06-07-2022,Car3,Direct Sale,Electric,Automatic,27759.77,2,55519.54,18876.6436
06-07-2022,Car1,Direct Sale,Petrol,Automatic,17909.96,3,53729.88,13074.2708
06-07-2022,Car2,Third Party,Petrol,Manual,28017.91,3,84053.73,20733.2534
07-07-2022,Car3,Pre Book,Petrol,Automatic,45170.61,4,180682.44,33877.9575
08-07-2022,Car1,Pre Book,Diesel,Manual,62089.79,3,186269.37,38495.6698
08-07-2022,Car1,Pre Book,Electric,Manual,84575.59,1,84575.59,60894.4248
08-07-2022,Car3,Third Party,Petrol,Manual,57118.83,1,57118.83,35413.6746
08-07-2022,Car1,Direct Sale,Petrol,Manual,28492.22,3,85476.66,18519.943
08-07-2022,Car3,Direct Sale,Petrol,Automatic,16791.31,1,16791.31,10578.5253
08-07-2022,Car3,Pre Book,Petrol,Manual,34271.42,3,102814.26,23304.5656
08-07-2022,Car3,Direct Sale,Petrol,Manual,45601.51,3,136804.53,27360.906
09-07-2022,Car2,Third Party,Diesel,Manual,56211.72,4,224846.88,41034.5556
09-07-2022,Car2,Pre Book,Petrol,Manual,72867.86,4,291471.44,43720.716
09-07-2022,Car3,Third Party,Petrol,Automatic,47220.21,1,47220.21,34470.7533
10-07-2022,Car1,Pre Book,Electric,Automatic,69921.79,2,139843.58,51042.9067
10-07-2022,Car2,Direct Sale,Electric,Manual,83315.92,4,333263.68,58321.144
11-07-2022,Car2,Pre Book,Diesel,Automatic,53592.83,4,214371.32,35907.1961
11-07-2022,Car1,Third Party,Electric,Manual,77518.06,5,387590.3,55813.0032
11-07-2022,Car2,Direct Sale,Electric,Automatic,20558.16,5,102790.8,14801.8752
11-07-2022,Car3,Third Party,Electric,Manual,17534.19,3,52602.57,12273.933
11-07-2022,Car1,Direct Sale,Petrol,Manual,82359.29,4,329437.16,57651.503
11-07-2022,Car1,Third Party,Petrol,Manual,52713.23,1,52713.23,32682.2026
12-07-2022,Car2,Third Party,Diesel,Manual,29890.71,2,59781.42,20026.7757
12-07-2022,Car3,Third Party,Electric,Automatic,50365.51,2,100731.02,36263.1672
12-07-2022,Car1,Pre Book,Petrol,Manual,24460.18,2,48920.36,17855.9314
12-07-2022,Car2,Direct Sale,Petrol,Manual,38610.38,4,154441.52,23166.228
13-07-2022,Car2,Pre Book,Petrol,Manual,79722.3,1,79722.3,51022.272
13-07-2022,Car2,Third Party,Petrol,Automatic,30046.23,1,30046.23,19229.5872
13-07-2022,Car2,Direct Sale,Petrol,Manual,58340.78,1,58340.78,40255.1382
13-07-2022,Car1,Pre Book,Petrol,Manual,17739.03,4,70956.12,12062.5404
14-07-2022,Car3,Pre Book,Electric,Manual,45405.3,3,136215.9,32237.763
14-07-2022,Car2,Direct Sale,Electric,Manual,18568.74,5,92843.7,12998.118
14-07-2022,Car1,Third Party,Petrol,Manual,81129.19,4,324516.76,57601.7249
14-07-2022,Car3,Third Party,Petrol,Manual,29976.41,4,119905.64,19484.6665
15-07-2022,Car2,Direct Sale,Electric,Automatic,57623.94,2,115247.88,35150.6034
15-07-2022,Car3,Third Party,Petrol,Automatic,15943.34,3,47830.02,10682.0378
15-07-2022,Car3,Pre Book,Petrol,Automatic,89376.46,2,178752.92,67032.345
15-07-2022,Car2,Third Party,Petrol,Automatic,75782.74,3,227348.22,56079.2276
15-07-2022,Car3,Direct Sale,Petrol,Automatic,27294.88,2,54589.76,18287.5696
16-07-2022,Car1,Direct Sale,Petrol,Manual,78844.59,1,78844.59,47306.754
16-07-2022,Car3,Pre Book,Petrol,Manual,62947.16,5,314735.8,47210.37
16-07-2022,Car2,Third Party,Petrol,Automatic,26295.82,1,26295.82,18407.074
16-07-2022,Car3,Pre Book,Petrol,Automatic,22401.39,3,67204.17,16801.0425
17-07-2022,Car3,Direct Sale,Diesel,Automatic,89948.72,3,269846.16,62964.104
17-07-2022,Car2,Third Party,Diesel,Automatic,69268.55,2,138537.1,47102.614
17-07-2022,Car1,Direct Sale,Diesel,Automatic,41518.13,1,41518.13,31138.5975
17-07-2022,Car1,Direct Sale,Electric,Automatic,59531.31,2,119062.62,37504.7253
17-07-2022,Car1,Third Party,Petrol,Manual,74259.85,4,297039.4,55694.8875
17-07-2022,Car2,Pre Book,Petrol,Manual,87286.32,3,261858.96,61973.2872
17-07-2022,Car3,Third Party,Petrol,Manual,22956.9,4,91827.6,15610.692
17-07-2022,Car1,Direct Sale,Petrol,Automatic,62669.51,4,250678.04,41988.5717
17-07-2022,Car1,Direct Sale,Petrol,Manual,22849.55,3,68548.65,15994.685
17-07-2022,Car2,Pre Book,Petrol,Manual,15234.12,2,30468.24,9292.8132
18-07-2022,Car3,Third Party,Diesel,Automatic,75328.08,1,75328.08,47456.6904
18-07-2022,Car1,Direct Sale,Diesel,Automatic,56766.04,1,56766.04,40871.5488
18-07-2022,Car1,Third Party,Electric,Manual,29101.18,4,116404.72,19788.8024
18-07-2022,Car2,Pre Book,Electric,Automatic,34848.71,5,174243.55,23348.6357
18-07-2022,Car2,Direct Sale,Electric,Automatic,51976.37,1,51976.37,34824.1679
18-07-2022,Car3,Third Party,Petrol,Manual,63946.01,2,127892.02,42843.8267
18-07-2022,Car2,Direct Sale,Petrol,Automatic,75244.76,2,150489.52,46651.7512
19-07-2022,Car3,Third Party,Diesel,Manual,60400.77,3,181202.31,43488.5544
19-07-2022,Car2,Third Party,Diesel,Manual,30846.38,4,123385.52,22826.3212
19-07-2022,Car2,Direct Sale,Electric,Automatic,89751.25,5,448756.25,65518.4125
19-07-2022,Car2,Pre Book,Electric,Manual,64860,2,129720,39564.6
19-07-2022,Car1,Third Party,Petrol,Automatic,27560.29,1,27560.29,17914.1885
19-07-2022,Car1,Direct Sale,Petrol,Automatic,24246.29,2,48492.58,18184.7175
19-07-2022,Car2,Third Party,Petrol,Automatic,44526.14,1,44526.14,29832.5138
19-07-2022,Car3,Direct Sale,Petrol,Automatic,51396.05,5,256980.25,35463.2745
19-07-2022,Car2,Direct Sale,Petrol,Automatic,36771.28,1,36771.28,26107.6088
20-07-2022,Car2,Direct Sale,Diesel,Automatic,50285.5,3,150856.5,32685.575
20-07-2022,Car2,Direct Sale,Diesel,Automatic,48083.71,5,240418.55,33177.7599
20-07-2022,Car3,Third Party,Electric,Automatic,49565.16,2,99130.32,30730.3992
20-07-2022,Car3,Third Party,Electric,Manual,36080.54,3,108241.62,24895.5726
20-07-2022,Car3,Direct Sale,Electric,Automatic,55909.25,2,111818.5,36900.105
21-07-2022,Car2,Pre Book,Diesel,Manual,43801.43,1,43801.43,29346.9581
21-07-2022,Car2,Direct Sale,Electric,Manual,45555.4,2,91110.8,28244.348
21-07-2022,Car1,Third Party,Petrol,Automatic,61870.78,2,123741.56,42072.1304
22-07-2022,Car2,Third Party,Diesel,Manual,60522.98,2,121045.96,37524.2476
22-07-2022,Car2,Pre Book,Diesel,Manual,33920.92,4,135683.68,22048.598
22-07-2022,Car1,Pre Book,Diesel,Automatic,57203.37,5,286016.85,42902.5275
22-07-2022,Car2,Direct Sale,Electric,Manual,19441.75,4,77767,12637.1375
22-07-2022,Car1,Third Party,Electric,Manual,68672.67,3,206018.01,48757.5957
22-07-2022,Car3,Third Party,Petrol,Automatic,34919.07,1,34919.07,23395.7769
22-07-2022,Car1,Third Party,Petrol,Automatic,16458.47,5,82292.35,12179.2678
22-07-2022,Car3,Third Party,Petrol,Manual,37862.86,4,151451.44,25746.7448
22-07-2022,Car3,Direct Sale,Petrol,Automatic,22132.02,4,88528.08,14385.813
22-07-2022,Car3,Third Party,Petrol,Automatic,75230.67,5,376153.35,56423.0025
22-07-2022,Car3,Third Party,Petrol,Manual,68566.16,4,274264.64,46624.9888
22-07-2022,Car1,Third Party,Petrol,Manual,64037.25,4,256149,44826.075
23-07-2022,Car3,Pre Book,Diesel,Manual,50302.57,1,50302.57,34205.7476
23-07-2022,Car3,Pre Book,Diesel,Manual,69025,3,207075,50388.25
23-07-2022,Car3,Pre Book,Diesel,Automatic,50677.81,4,202711.24,36488.0232
23-07-2022,Car2,Direct Sale,Diesel,Manual,46702.69,3,140108.07,33158.9099
23-07-2022,Car2,Direct Sale,Petrol,Automatic,31961.37,1,31961.37,20455.2768
23-07-2022,Car2,Third Party,Petrol,Manual,24571.74,3,73715.22,15725.9136
23-07-2022,Car3,Pre Book,Petrol,Automatic,84789.7,5,423948.5,61048.584
23-07-2022,Car1,Pre Book,Petrol,Manual,67259.66,4,269038.64,45736.5688
23-07-2022,Car1,Third Party,Petrol,Automatic,71345.48,3,214036.44,47088.0168
24-07-2022,Car1,Direct Sale,Diesel,Manual,80135.71,4,320542.84,51286.8544
24-07-2022,Car2,Third Party,Diesel,Manual,32552.11,5,162760.55,24414.0825
24-07-2022,Car3,Third Party,Diesel,Automatic,52776.88,1,52776.88,36943.816
24-07-2022,Car1,Direct Sale,Electric,Automatic,74609.83,4,298439.32,48496.3895
24-07-2022,Car2,Pre Book,Petrol,Automatic,41613.43,3,124840.29,30793.9382
24-07-2022,Car3,Direct Sale,Petrol,Manual,44254.95,3,132764.85,28323.168
25-07-2022,Car3,Third Party,Diesel,Manual,18073.37,3,54220.11,12651.359
25-07-2022,Car2,Direct Sale,Electric,Automatic,45843.93,2,91687.86,28881.6759
25-07-2022,Car1,Third Party,Petrol,Manual,63210.15,2,126420.3,41086.5975
25-07-2022,Car3,Third Party,Petrol,Automatic,46443.69,4,185774.76,32975.0199
25-07-2022,Car1,Third Party,Petrol,Automatic,53063.18,4,212252.72,35552.3306
25-07-2022,Car3,Direct Sale,Petrol,Automatic,36969.39,5,184846.95,22921.0218
25-07-2022,Car2,Direct Sale,Petrol,Manual,75315.22,3,225945.66,52720.654
25-07-2022,Car2,Direct Sale,Petrol,Automatic,72538.45,2,145076.9,49326.146
26-07-2022,Car1,Pre Book,Diesel,Automatic,27633.04,4,110532.16,16856.1544
26-07-2022,Car3,Third Party,Diesel,Manual,22720.96,5,113604.8,14086.9952
26-07-2022,Car1,Pre Book,Diesel,Manual,70566.24,3,211698.72,52924.68
26-07-2022,Car1,Pre Book,Petrol,Manual,45787.86,4,183151.44,28388.4732
26-07-2022,Car1,Pre Book,Petrol,Manual,21483.43,4,85933.72,13104.8923
26-07-2022,Car3,Third Party,Petrol,Manual,66493.99,1,66493.99,49870.4925
27-07-2022,Car1,Pre Book,Electric,Automatic,24867.4,5,124337,14920.44
27-07-2022,Car1,Pre Book,Electric,Manual,34201.59,5,171007.95,23941.113
27-07-2022,Car1,Direct Sale,Petrol,Automatic,48718.75,1,48718.75,30692.8125
28-07-2022,Car1,Direct Sale,Diesel,Manual,29127.62,2,58255.24,19806.7816
28-07-2022,Car1,Third Party,Diesel,Manual,87000.89,5,435004.45,60900.623
28-07-2022,Car1,Third Party,Diesel,Automatic,33776.9,3,101330.7,25332.675
28-07-2022,Car2,Pre Book,Electric,Manual,25273.67,5,126368.35,17691.569
28-07-2022,Car3,Direct Sale,Petrol,Automatic,65777.84,2,131555.68,46702.2664
28-07-2022,Car1,Third Party,Petrol,Automatic,65283.5,3,195850.5,43087.11
01-08-2022,Car1,Pre Book,Diesel,Automatic,75897.58,1,75897.58,51610.3544
01-08-2022,Car2,Pre Book,Electric,Automatic,66451.82,1,66451.82,45187.2376
01-08-2022,Car3,Pre Book,Petrol,Manual,76716.61,3,230149.83,56770.2914
01-08-2022,Car1,Pre Book,Petrol,Automatic,37004.71,5,185023.55,26273.3441
01-08-2022,Car3,Direct Sale,Petrol,Manual,35922.46,5,179612.3,25864.1712
02-08-2022,Car1,Third Party,Diesel,Manual,16778.73,5,83893.65,10738.3872
02-08-2022,Car2,Direct Sale,Diesel,Manual,65782.6,4,263130.4,42100.864
02-08-2022,Car3,Third Party,Electric,Manual,61219.05,5,306095.25,45914.2875
02-08-2022,Car1,Pre Book,Electric,Automatic,74942.86,1,74942.86,52460.002
02-08-2022,Car3,Third Party,Petrol,Automatic,83614.34,1,83614.34,51004.7474
02-08-2022,Car3,Direct Sale,Petrol,Automatic,20284.55,1,20284.55,14604.876
02-08-2022,Car1,Third Party,Petrol,Manual,23016.4,3,69049.2,16801.972
03-08-2022,Car3,Third Party,Diesel,Automatic,39261.58,2,78523.16,28660.9534
03-08-2022,Car2,Pre Book,Petrol,Automatic,50647.28,4,202589.12,33933.6776
03-08-2022,Car3,Third Party,Petrol,Automatic,31592.84,2,63185.68,23694.63
03-08-2022,Car3,Direct Sale,Petrol,Manual,86358.2,3,259074.6,55269.248
04-08-2022,Car2,Direct Sale,Diesel,Manual,20226.8,3,60680.4,13349.688
04-08-2022,Car3,Pre Book,Diesel,Manual,43497,1,43497,26533.17
04-08-2022,Car3,Pre Book,Diesel,Automatic,40389.5,4,161558,26657.07
04-08-2022,Car3,Pre Book,Electric,Manual,15755.34,1,15755.34,11343.8448
04-08-2022,Car1,Third Party,Petrol,Automatic,33567.34,2,67134.68,23497.138
04-08-2022,Car1,Pre Book,Petrol,Automatic,68064.21,3,204192.63,47644.947
05-08-2022,Car1,Pre Book,Diesel,Manual,69523.34,4,278093.36,52142.505
05-08-2022,Car3,Pre Book,Diesel,Manual,66624.81,5,333124.05,46637.367
05-08-2022,Car3,Third Party,Diesel,Automatic,80184.12,3,240552.36,58534.4076
05-08-2022,Car1,Third Party,Petrol,Automatic,16126.69,2,32253.38,11288.683
05-08-2022,Car2,Third Party,Petrol,Manual,22121.52,4,88486.08,15263.8488
05-08-2022,Car1,Direct Sale,Petrol,Manual,54145.12,2,108290.24,40067.3888
06-08-2022,Car3,Direct Sale,Electric,Automatic,53412.75,5,267063.75,37388.925
06-08-2022,Car1,Third Party,Petrol,Manual,48599.66,3,145798.98,33047.7688
06-08-2022,Car1,Third Party,Petrol,Automatic,23545.9,1,23545.9,16482.13
06-08-2022,Car2,Third Party,Petrol,Manual,68996.97,5,344984.85,42778.1214
06-08-2022,Car1,Direct Sale,Petrol,Manual,87177.4,2,174354.8,64511.276
07-08-2022,Car2,Third Party,Diesel,Manual,86690.25,2,173380.5,58082.4675
07-08-2022,Car1,Direct Sale,Diesel,Manual,16464.19,1,16464.19,10701.7235
07-08-2022,Car1,Direct Sale,Electric,Automatic,73558.91,2,147117.82,45606.5242
07-08-2022,Car3,Pre Book,Petrol,Manual,16323.39,5,81616.95,11589.6069
07-08-2022,Car1,Third Party,Petrol,Manual,63692.16,2,127384.32,47769.12
08-08-2022,Car2,Pre Book,Diesel,Automatic,87549.61,4,350198.44,56907.2465
08-08-2022,Car3,Direct Sale,Diesel,Automatic,84237.65,1,84237.65,54754.4725
08-08-2022,Car3,Third Party,Petrol,Automatic,21787.22,3,65361.66,14161.693
08-08-2022,Car1,Direct Sale,Petrol,Manual,53183.5,1,53183.5,31910.1
08-08-2022,Car3,Pre Book,Petrol,Manual,20204.65,2,40409.3,14143.255
08-08-2022,Car2,Direct Sale,Petrol,Manual,89165.68,1,89165.68,63307.6328
09-08-2022,Car1,Third Party,Diesel,Manual,38147.45,1,38147.45,28229.113
09-08-2022,Car2,Third Party,Electric,Manual,80398.88,2,160797.76,50651.2944
09-08-2022,Car2,Pre Book,Petrol,Automatic,36388.99,1,36388.99,24744.5132
09-08-2022,Car1,Direct Sale,Petrol,Automatic,45989.59,2,91979.18,28513.5458
10-08-2022,Car1,Third Party,Petrol,Automatic,88205.87,3,264617.61,66154.4025
10-08-2022,Car1,Pre Book,Petrol,Manual,30283.2,5,151416,19078.416
10-08-2022,Car3,Pre Book,Petrol,Manual,50459.5,5,252297.5,31284.89
11-08-2022,Car1,Pre Book,Diesel,Automatic,33957.44,3,101872.32,23091.0592
11-08-2022,Car3,Third Party,Electric,Automatic,84936.88,1,84936.88,52660.8656
11-08-2022,Car2,Third Party,Petrol,Manual,21218.59,5,106092.95,14640.8271
11-08-2022,Car3,Third Party,Petrol,Automatic,39359.92,1,39359.92,24403.1504
11-08-2022,Car1,Pre Book,Petrol,Automatic,81315.55,1,81315.55,52041.952
11-08-2022,Car1,Direct Sale,Petrol,Manual,50207.61,2,100415.22,34643.2509
12-08-2022,Car3,Third Party,Diesel,Manual,53357.73,2,106715.46,34148.9472
12-08-2022,Car3,Pre Book,Petrol,Manual,83831.9,5,419159.5,57844.011
12-08-2022,Car3,Pre Book,Petrol,Automatic,24141.69,5,120708.45,18106.2675
12-08-2022,Car3,Third Party,Petrol,Manual,31518.29,1,31518.29,21747.6201
12-08-2022,Car3,Direct Sale,Petrol,Manual,58023.99,1,58023.99,39456.3132
13-08-2022,Car2,Third Party,Diesel,Manual,63890.11,3,191670.33,42806.3737
13-08-2022,Car1,Pre Book,Diesel,Manual,52831.58,3,158494.74,34340.527
13-08-2022,Car2,Direct Sale,Diesel,Manual,33889,3,101667,20333.4
13-08-2022,Car2,Pre Book,Diesel,Manual,50333.28,5,251666.4,35233.296
13-08-2022,Car1,Direct Sale,Petrol,Manual,34441.15,3,103323.45,22386.7475
13-08-2022,Car3,Pre Book,Petrol,Manual,69495.33,5,347476.65,43782.0579
13-08-2022,Car2,Third Party,Petrol,Manual,47771.61,4,191086.44,28662.966
14-08-2022,Car2,Direct Sale,Electric,Manual,29534.18,2,59068.36,17720.508
14-08-2022,Car1,Third Party,Electric,Automatic,48161.71,3,144485.13,34194.8141
14-08-2022,Car1,Pre Book,Petrol,Automatic,87597.73,4,350390.92,53434.6153
14-08-2022,Car2,Third Party,Petrol,Manual,65979.43,1,65979.43,46185.601
15-08-2022,Car1,Third Party,Petrol,Manual,17865.21,5,89326.05,13220.2554
15-08-2022,Car1,Third Party,Petrol,Manual,83536.09,4,334144.36,60145.9848
15-08-2022,Car2,Direct Sale,Petrol,Manual,56563.59,4,226254.36,36200.6976
16-08-2022,Car1,Third Party,Diesel,Automatic,81111.44,4,324445.76,48666.864
16-08-2022,Car2,Pre Book,Petrol,Manual,16070.77,4,64283.08,10767.4159
16-08-2022,Car1,Direct Sale,Petrol,Automatic,26613.2,3,79839.6,19693.768
17-08-2022,Car3,Pre Book,Diesel,Manual,83801.17,3,251403.51,51956.7254
17-08-2022,Car3,Direct Sale,Petrol,Automatic,77490.73,3,232472.19,50368.9745
17-08-2022,Car3,Pre Book,Petrol,Manual,64414.16,3,193242.48,47022.3368
17-08-2022,Car1,Pre Book,Petrol,Manual,15202.59,4,60810.36,9577.6317
18-08-2022,Car2,Pre Book,Diesel,Manual,76151.6,4,304606.4,52544.604
18-08-2022,Car2,Third Party,Diesel,Automatic,36689.49,3,110068.47,24948.8532
18-08-2022,Car1,Pre Book,Petrol,Manual,88158.79,3,264476.37,60829.5651
19-08-2022,Car2,Third Party,Diesel,Manual,46162,5,230810,34621.5
19-08-2022,Car2,Third Party,Diesel,Automatic,55143.96,5,275719.8,37497.8928
19-08-2022,Car3,Pre Book,Electric,Automatic,78047.45,1,78047.45,53852.7405
19-08-2022,Car3,Pre Book,Electric,Manual,36511.18,3,109533.54,25922.9378
19-08-2022,Car3,Direct Sale,Petrol,Automatic,85540.3,5,427701.5,53034.986
19-08-2022,Car2,Third Party,Petrol,Automatic,25103.68,4,100414.72,18827.76
19-08-2022,Car1,Direct Sale,Petrol,Manual,62812.41,2,125624.82,39571.8183
19-08-2022,Car1,Direct Sale,Petrol,Automatic,64603.66,2,129207.32,39408.2326
19-08-2022,Car3,Third Party,Petrol,Automatic,79254.75,3,237764.25,53100.6825
19-08-2022,Car2,Pre Book,Petrol,Automatic,85757.11,4,343028.44,60887.5481
20-08-2022,Car2,Third Party,Diesel,Manual,51255.17,2,102510.34,31778.2054
20-08-2022,Car2,Pre Book,Electric,Manual,64215.22,5,321076.1,47519.2628
20-08-2022,Car2,Third Party,Electric,Automatic,61691.2,1,61691.2,37631.632
20-08-2022,Car2,Pre Book,Electric,Manual,33449.98,1,33449.98,23749.4858
20-08-2022,Car1,Direct Sale,Petrol,Automatic,77691.63,4,310766.52,53607.2247
20-08-2022,Car3,Direct Sale,Petrol,Automatic,81579.33,3,244737.99,53842.3578
20-08-2022,Car2,Pre Book,Petrol,Manual,29811.47,5,149057.35,20569.9143
21-08-2022,Car1,Direct Sale,Diesel,Manual,45391.13,4,181564.52,28596.4119
21-08-2022,Car3,Direct Sale,Electric,Automatic,16173.25,4,64693,11321.275
21-08-2022,Car1,Direct Sale,Petrol,Manual,32112.44,4,128449.76,21194.2104
21-08-2022,Car1,Direct Sale,Petrol,Automatic,52708.76,2,105417.52,33206.5188
21-08-2022,Car1,Pre Book,Petrol,Automatic,61969.45,1,61969.45,42139.226
22-08-2022,Car1,Pre Book,Diesel,Automatic,66796.15,5,333980.75,40745.6515
22-08-2022,Car3,Direct Sale,Diesel,Automatic,35389.55,4,141558.2,23357.103
22-08-2022,Car2,Direct Sale,Electric,Manual,83071.23,3,249213.69,61472.7102
22-08-2022,Car3,Pre Book,Petrol,Automatic,51264.16,4,205056.64,36910.1952
22-08-2022,Car2,Third Party,Petrol,Manual,27053.5,2,54107,19749.055
22-08-2022,Car3,Direct Sale,Petrol,Manual,69173.34,4,276693.36,46346.1378
23-08-2022,Car2,Third Party,Diesel,Manual,88824.15,1,88824.15,60400.422
23-08-2022,Car1,Direct Sale,Diesel,Automatic,49211.91,5,246059.55,32971.9797
23-08-2022,Car1,Pre Book,Diesel,Automatic,87163.94,1,87163.94,59271.4792
23-08-2022,Car3,Pre Book,Electric,Automatic,42756.7,1,42756.7,31212.391
23-08-2022,Car1,Direct Sale,Petrol,Automatic,55214.42,2,110428.84,39754.3824
23-08-2022,Car3,Direct Sale,Petrol,Manual,78371.28,4,313485.12,58778.46
23-08-2022,Car2,Direct Sale,Petrol,Automatic,57921.29,1,57921.29,34752.774
23-08-2022,Car1,Third Party,Petrol,Manual,45327.33,2,90654.66,33542.2242
24-08-2022,Car1,Third Party,Electric,Automatic,31695.27,4,126781.08,23137.5471
24-08-2022,Car3,Pre Book,Petrol,Automatic,56301.79,4,225207.16,36033.1456
24-08-2022,Car1,Direct Sale,Petrol,Manual,22594.89,3,67784.67,16946.1675
24-08-2022,Car1,Direct Sale,Petrol,Automatic,69118.24,5,345591.2,45618.0384
24-08-2022,Car2,Pre Book,Petrol,Automatic,35137.51,1,35137.51,21433.8811
25-08-2022,Car1,Third Party,Diesel,Automatic,32667.45,2,65334.9,21560.517
25-08-2022,Car1,Direct Sale,Diesel,Automatic,20429.2,1,20429.2,13278.98
25-08-2022,Car2,Third Party,Petrol,Automatic,84998.28,1,84998.28,63748.71
26-08-2022,Car1,Pre Book,Diesel,Manual,75192.34,4,300769.36,48875.021
26-08-2022,Car2,Pre Book,Diesel,Automatic,55676.92,4,222707.68,36746.7672
26-08-2022,Car3,Direct Sale,Electric,Manual,52525.02,2,105050.04,35191.7634
26-08-2022,Car2,Third Party,Electric,Manual,57686.32,2,115372.64,41534.1504
26-08-2022,Car3,Pre Book,Petrol,Automatic,89214,4,356856,59773.38
27-08-2022,Car3,Third Party,Diesel,Automatic,72635.08,4,290540.32,54476.31
27-08-2022,Car2,Direct Sale,Electric,Automatic,75225.45,2,150450.9,46639.779
27-08-2022,Car2,Pre Book,Electric,Manual,79324.53,1,79324.53,57906.9069
27-08-2022,Car2,Direct Sale,Petrol,Automatic,19823.94,3,59471.82,11894.364
27-08-2022,Car1,Direct Sale,Petrol,Manual,15070.73,4,60282.92,9946.6818
28-08-2022,Car2,Third Party,Diesel,Automatic,16500.88,1,16500.88,11055.5896
28-08-2022,Car1,Third Party,Petrol,Manual,45751.78,1,45751.78,32483.7638
28-08-2022,Car2,Third Party,Petrol,Automatic,84187.42,5,420937.1,55563.6972
28-08-2022,Car3,Pre Book,Petrol,Manual,75120.43,1,75120.43,52584.301
28-08-2022,Car2,Direct Sale,Petrol,Automatic,26803.39,1,26803.39,19566.4747
01-09-2022,Car1,Third Party,Diesel,Manual,51148.96,4,204595.84,33246.824
01-09-2022,Car3,Direct Sale,Diesel,Manual,25368.42,4,101473.68,15221.052
01-09-2022,Car1,Third Party,Diesel,Automatic,40578.59,3,121735.77,29622.3707
01-09-2022,Car3,Third Party,Diesel,Manual,63530.26,5,317651.3,38118.156
